,Fp1_delta_power,Fp1_theta_power,Fp1_alpha_power,Fp1_beta_power,Fp1_theta_beta_ratio,Fp2_delta_power,Fp2_theta_power,Fp2_alpha_power,Fp2_beta_power,Fp2_theta_beta_ratio,F3_delta_power,F3_theta_power,F3_alpha_power,F3_beta_power,F3_theta_beta_ratio,F4_delta_power,F4_theta_power,F4_alpha_power,F4_beta_power,F4_theta_beta_ratio,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_theta_beta_ratio,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_theta_beta_ratio,P3_delta_power,P3_theta_power,P3_alpha_power,P3_beta_power,P3_theta_beta_ratio,P4_delta_power,P4_theta_power,P4_alpha_power,P4_beta_power,P4_theta_beta_ratio,O1_delta_power,O1_theta_power,O1_alpha_power,O1_beta_power,O1_theta_beta_ratio,O2_delta_power,O2_theta_power,O2_alpha_power,O2_beta_power,O2_theta_beta_ratio,F7_delta_power,F7_theta_power,F7_alpha_power,F7_beta_power,F7_theta_beta_ratio,F8_delta_power,F8_theta_power,F8_alpha_power,F8_beta_power,F8_theta_beta_ratio,T7_delta_power,T7_theta_power,T7_alpha_power,T7_beta_power,T7_theta_beta_ratio,T8_delta_power,T8_theta_power,T8_alpha_power,T8_beta_power,T8_theta_beta_ratio,P7_delta_power,P7_theta_power,P7_alpha_power,P7_beta_power,P7_theta_beta_ratio,P8_delta_power,P8_theta_power,P8_alpha_power,P8_beta_power,P8_theta_beta_ratio,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_theta_beta_ratio,Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_theta_beta_ratio,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_theta_beta_ratio
P4_theta_beta_ratio,-0.052723426758328924,-0.0028556319407720783,-0.25161290322580643,-0.20163934426229507,0.13744050766790059,0.20301427815970385,0.14368059227921734,-0.08635642517186674,-0.24061343204653624,0.3089899524061343,-0.08852459016393442,0.029931253305129562,-0.25996827075621365,-0.30814383923849814,0.38693812797461663,0.3130618720253834,0.2798519301956637,-0.09957694341618191,-0.3371760973030143,0.6913273400317292,-0.029931253305129562,0.1775251189846642,-0.20100475938656795,-0.39767318878900054,0.5299841353781068,0.3977260708619778,0.4547329455314648,-0.11517715494447382,-0.3566895822316235,0.8531993654151243,-0.10428344791115812,0.10925436277102063,-0.20946589106292968,-0.3849286092014807,0.6102062400846113,0.3987308302485457,0.4835007932310947,-0.10396615547329455,-0.4131147540983607,1.0,0.10079323109465892,0.308725542041248,0.05526176626123744,-0.3791644632469593,0.6757271285034373,0.43204653622422,0.5157588577472237,0.06599682707562136,-0.2757800105764146,0.7756742464304601,-0.14494976203067161,0.07879428873611846,-0.08159703860391328,-0.22538339502908514,0.31448968799576943,0.2968799576943416,0.369169751454257,0.09312533051295611,-0.26520359598096244,0.6132734003172924,-0.018244315177154944,0.2031200423056584,-0.041565309360126916,-0.1974616604970915,0.374034902168165,0.2239555790586991,0.3189317821258593,0.015230037017451084,-0.14087784241142254,0.43622421998942357,-0.013167636171337916,0.17154944473823375,0.030248545742993127,-0.11052353252247488,0.2988365943945003,0.4399788471708091,0.40037017451084084,0.03342147012162877,-0.08561607615018509,0.596562665256478,-0.012109994711792702,0.13125330512956107,-0.23024854574299314,-0.2950290851401375,0.5105235325224748,0.3448439978847171,0.4681121099947118,-0.15959809624537283,-0.37139079851930196,0.7708619777895294,-0.11084082496033845,0.14907456372289793,-0.20465362242199894,-0.4445795875198308,0.7130089899524061
O1_delta_power,0.3787414066631412,0.3074563722897938,0.2562136435748281,0.1547858276044421,0.17461660497091486,0.2204653622421999,0.19338974087784241,0.202432575356954,0.1125330512956108,0.15864621893178213,0.5539397144368059,0.3444738233738763,0.1681121099947118,0.20423056583818086,0.1253305129561079,0.4556848228450555,0.38598625066102593,0.17694341618191434,0.2106292966684294,0.25230037017451085,0.6401374933897409,0.4718667371760973,0.09529349550502379,0.348281332628239,0.1857218402961396,0.5057641459545215,0.2817556848228451,0.02242199894235854,0.2488630354309889,0.041935483870967745,0.8073506081438392,0.5498677948175569,0.2125330512956108,0.3237440507667901,0.2472236911686938,0.43331570597567426,0.4018508725542041,0.18588048651507139,0.3687995769434162,0.10079323109465892,1.0,0.8104706504494976,0.5918032786885246,0.3787942887361185,0.4336858804865151,0.5875198307773665,0.5094130089899525,0.3264939185616076,0.2034902168164992,0.3534637757800106,0.3387096774193548,0.4166049709148599,0.39169751454257007,0.3,-0.01491274457958752,0.29481755684822847,0.3169751454257007,0.27128503437334744,0.3282919090428345,0.04262295081967213,0.6235854045478583,0.6187731359069275,0.4200423056583818,0.23289264939185617,0.43521946060285566,0.285193019566367,0.286409307244844,0.20571126388154415,0.19159175039661555,0.16187202538339504,0.7414066631411952,0.6462189317821259,0.5194606028556319,0.36160761501850874,0.3872025383395029,0.3819672131147541,0.38059227921734534,0.26456901110523534,0.24209413008989952,0.12691697514542571,0.6558963511369645,0.42263352723426756,0.1992067689053411,0.22940243257535695,0.1927551560021153,0.4877313590692755,0.2523532522474881,0.060602855631940775,0.39386567953463775,-0.0950290851401375,0.7268112109994712,0.5233738762559492,0.14854574299312534,0.2897937599153887,0.22522474881015336
O1_theta_power,0.2629825489159175,0.38402961396086727,0.3323638286620835,0.22014806980433632,0.18064516129032257,0.2187202538339503,0.2493918561607615,0.22464304600740348,0.1064516129032258,0.18551031200423057,0.45901639344262296,0.5210999471179271,0.2536753040719196,0.2911158117398202,0.20555261766261237,0.48767847699629824,0.4635642517186674,0.15351665785298785,0.15721840296139608,0.36763617133791643,0.4953992596509783,0.6141723955579058,0.14500264410364885,0.41205711263881545,0.2301427815970386,0.44431517715494445,0.3630354309888948,-0.022051824431517715,0.18974087784241142,0.1560021152829191,0.5853516657852987,0.652723426758329,0.3134320465362242,0.39978847170809095,0.2881544156530936,0.4490216816499207,0.5330512956107879,0.23231094658910628,0.29873083024854574,0.308725542041248,0.8104706504494976,1.0,0.6698572184029614,0.39899524061343206,0.5491274457958752,0.5755684822845055,0.6202538339502909,0.37445795875198307,0.21464833421470123,0.4437334743521946,0.19238498149127445,0.48873611845584347,0.3850872554204125,0.3360126916975145,0.05309360126916975,0.3268112109994712,0.36033844526705444,0.27414066631411954,0.26552088841882604,0.18635642517186674,0.45293495505023795,0.6562136435748281,0.43654151242728717,0.31216287678476995,0.3998413537810682,0.3131676361713379,0.38064516129032255,0.24230565838180856,0.2106292966684294,0.22575356953992595,0.5910100475938657,0.7196192490745638,0.5722369116869381,0.4865679534637758,0.32823902696985724,0.4626123744050767,0.46599682707562134,0.22252776308831307,0.2640401903754627,0.20708619777895293,0.5111052353252248,0.5924378635642518,0.30883130618720256,0.32051824431517717,0.25980962453728185,0.5306187202538339,0.40491803278688526,0.07371760973030143,0.3588048651507139,0.07260708619777895,0.5457429931253305,0.6562665256478054,0.2560549973558964,0.3586462189317821,0.2700158646218932
O1_alpha_power,0.1925965097831835,0.3203067160232681,0.5250661025912216,0.2469592808038075,0.141988365943945,0.11676361713379164,0.22443151771549444,0.45256478053939714,0.17451084082496035,0.13130618720253834,0.24436805922792174,0.3734003172924379,0.4873611845584347,0.327392913802221,0.018244315177154944,0.29185616076150184,0.41538868323638284,0.4037546271813855,0.2870967741935484,0.1738762559492332,0.2792173453199365,0.36240084611316764,0.3391327340031729,0.3654151242728715,-0.01877313590692755,0.25928080380750923,0.32400846113167636,0.21269169751454256,0.31538868323638286,-0.024907456372289794,0.41649920676890534,0.3704918032786885,0.5659968270756214,0.3870967741935484,-0.06430460074034902,0.26705446853516657,0.4719725013220518,0.5604970914859863,0.43527234267583287,0.05526176626123744,0.5918032786885246,0.6698572184029614,1.0,0.556795346377578,0.16948704389212058,0.3509783183500793,0.5116869381279746,0.7236382866208355,0.45002644103648864,0.16203067160232681,-0.013590692755156002,0.19460602855631942,0.43236382866208356,0.29386567953463777,-0.1212585933368588,0.05579058699101005,0.19428873611845585,0.30232681121099947,0.2923320994182972,-0.04182971972501322,0.34611316763617134,0.4347964040190375,0.6070861977789529,0.3446853516657853,0.10222104706504495,0.1908514013749339,0.3408249603384453,0.3419354838709677,0.2316234796404019,0.15378106821787413,0.41258593336858806,0.4833421470121629,0.6854045478582761,0.43717609730301427,0.09693283976731888,0.32231623479640403,0.43447911158117397,0.4167107350608144,0.3094130089899524,0.14960338445267055,0.3525118984664199,0.4340560549973559,0.5499206768905341,0.37852987837123214,0.03188789000528821,0.31311475409836065,0.2506081438392385,0.29910100475938656,0.4081438392384982,-0.10904283447911158,0.34918032786885245,0.348281332628239,0.571602326811211,0.387625594923321,-0.05859333685880486
O1_beta_power,0.19264939185616076,0.345425700687467,0.48461131676361713,0.3538868323638287,0.10629296668429403,0.12681121099947118,0.21517715494447381,0.30787942887361186,0.2847699629825489,0.026599682707562137,0.3212585933368588,0.35267054468535164,0.3759386567953464,0.49264939185616075,-0.1331041776837652,0.19243786356425172,0.23347435219460602,0.22538339502908514,0.34569011105235325,-0.0562665256478054,0.26039132734003173,0.24219989423585406,0.1577472236911687,0.6643574828133263,-0.3236911686938128,0.0251718667371761,0.03368588048651507,0.0051824431517715494,0.39635113696456903,-0.38064516129032255,0.4472765732416711,0.3538339502908514,0.3547858276044421,0.754362771020624,-0.38672659968270756,0.08001057641459546,0.1585404547858276,0.2430988894764675,0.5621364357482813,-0.3791644632469593,0.3787942887361185,0.39899524061343206,0.556795346377578,1.0,-0.4664727657324167,0.10634584875727128,0.16467477525118984,0.39830777366472764,0.5021152829190905,-0.22522474881015336,0.11121099947117927,0.1721311475409836,0.2289264939185616,0.3542570068746695,-0.1908514013749339,0.11068217874140666,0.07948175568482284,0.12231623479640402,0.3961924907456372,-0.22332099418297197,0.370174510840825,0.36874669487043893,0.3775251189846642,0.526969857218403,-0.022897937599153886,0.08826017979904813,0.09143310417768377,0.09434161819143311,0.1488630354309889,0.01787414066631412,0.32131147540983607,0.2729243786356425,0.3051295610787943,0.4689053410893707,-0.1361713379164463,0.03781068217874141,0.07043892120571127,0.15536753040719195,0.19063987308302485,-0.16092014806980434,0.32670544685351666,0.35822316234796403,0.3796932839767319,0.48011634056054997,-0.15875198307773664,0.1714436805922792,0.015230037017451084,0.0842411422527763,0.5305658381808567,-0.4415653093601269,0.3954521417239556,0.3126388154415653,0.38011634056055,0.6890534108937071,-0.4403490216816499
O1_theta_beta_ratio,0.109941829719725,0.05177154944473823,-0.11713379164463247,-0.13141195134849287,0.12940243257535694,0.07445795875198308,0.0663670015864622,-0.03289264939185616,-0.15267054468535166,0.20031729243786356,0.09629825489159174,0.1064516129032258,-0.16409307244843999,-0.18106821787414068,0.29629825489159173,0.27556848228450553,0.2566367001586462,-0.0506081438392385,-0.13516657852987837,0.4466948704389212,0.19069275515600212,0.29524061343204655,-0.0745637228979376,-0.20074034902168164,0.49048122686409307,0.3874669487043892,0.3847699629825489,-0.025806451612903226,-0.13696456901110524,0.5378635642517187,0.12686409307244845,0.23199365415124273,-0.07546271813855103,-0.32157588577472235,0.6242728714965626,0.3413537810682179,0.37868852459016394,-0.03675304071919619,-0.230830248545743,0.6757271285034373,0.4336858804865151,0.5491274457958752,0.16948704389212058,-0.4664727657324167,1.0,0.4317292437863564,0.45594923320994185,-0.01575885774722369,-0.22062400846113167,0.6341089370703331,0.003807509254362771,0.19952406134320466,0.05901639344262295,-0.04516129032258064,0.206081438392385,0.19962982548915917,0.257006874669487,0.1014806980433633,-0.10512956107879429,0.3607615018508726,0.09989423585404549,0.2619777895293495,0.007985193019566367,-0.17408778424114224,0.3974087784241142,0.2318878900052882,0.3017451084082496,0.08931782125859333,0.0585404547858276,0.22427287149656266,0.2150713907985193,0.3419354838709677,0.1872025383395029,-0.006874669487043892,0.39423585404547856,0.3460074034902168,0.36451612903225805,0.03506081438392385,0.059386567953463774,0.3574828133262824,0.18127974616604972,0.1878900052882073,-0.113590692755156,-0.13326282390269698,0.40692755156002114,0.3237969328397673,0.3928609201480698,-0.08038075092543628,-0.13659439450026442,0.4992067689053411,0.10877842411422528,0.26345848757271284,-0.15626652564780538,-0.32025383395029083,0.6656795346377578
O2_delta_power,0.28582760444209415,0.2110523532522475,0.11417239555790587,0.16879957694341619,0.1022739291380222,0.4490216816499207,0.30465362242199895,0.31523003701745106,0.18339502908514013,0.15393971443680593,0.40745637228979376,0.1891062929666843,0.05076679005817028,0.16144896879957693,0.020624008461131677,0.7459016393442623,0.5254362771020624,0.2648863035430989,0.2167107350608144,0.3600211528291909,0.4076679005817028,0.4015864621893178,-0.007667900581702803,0.18350079323109467,0.2553146483342147,0.6571655208884188,0.5042834479111581,0.14383923849814914,0.18635642517186674,0.3586462189317821,0.418667371760973,0.33056583818085666,0.07985193019566367,0.15388683236382866,0.2249074563722898,0.8615547329455314,0.7093072448439979,0.3054997355896351,0.34976203067160233,0.43204653622422,0.5875198307773665,0.5755684822845055,0.3509783183500793,0.10634584875727128,0.4317292437863564,1.0,0.8757800105764146,0.5114225277630883,0.270386039132734,0.6268112109994711,0.15156002115282918,0.2556319407720783,0.26684294024325755,0.2593336858804865,-0.09000528820729772,0.45404547858276045,0.4445795875198308,0.3780010576414595,0.2473823373876256,0.3239555790586991,0.28968799576943416,0.405076679005817,0.2596509783183501,0.19037546271813854,0.23437334743521945,0.5124272871496562,0.5622421998942359,0.3615018508725542,0.26303543098889476,0.4033315705975674,0.4511369645690111,0.41512427287149656,0.3353781068217874,0.2887890005288207,0.21380222104706503,0.6878900052882073,0.6631940772078265,0.46668429402432576,0.3070333157059757,0.4384981491274458,0.5217345319936542,0.31792702273929135,0.10565838180856689,0.18942358540454785,0.05912215758857747,0.7276044420941301,0.5167636171337916,0.17911158117398202,0.2565309360126917,0.2446853516657853,0.3578529878371232,0.36795346377578003,0.11047065044949762,0.12765732416710734,0.28429402432575357
O2_theta_power,0.25441565309360126,0.2792702273929138,0.2255420412480169,0.14410364886303542,0.18646218931782127,0.3655737704918033,0.3361713379164463,0.41216287678477,0.09804336329984135,0.24986779481755686,0.3333685880486515,0.2903754627181386,0.22808038075092543,0.23331570597567425,0.06694870438921206,0.6521946060285563,0.6488630354309889,0.43812797461660496,0.27588577472236914,0.43527234267583287,0.30343733474352197,0.4217874140666314,0.117239555790587,0.19069275515600212,0.26710735060814383,0.5674246430460074,0.660655737704918,0.2692755156002115,0.27186673717609733,0.42469592808038076,0.3563722897937599,0.4221575885774722,0.2788471708090957,0.22728714965626653,0.24743521946060285,0.6939714436805923,0.8528820729772607,0.46504494976203065,0.4046536224219989,0.5157588577472237,0.5094130089899525,0.6202538339502909,0.5116869381279746,0.16467477525118984,0.45594923320994185,0.8757800105764146,1.0,0.7008989952406134,0.3930195663670016,0.6625066102591222,0.03236382866208355,0.2530407191961925,0.32496033844526706,0.2080909571655209,-0.008778424114225278,0.34881015335801163,0.4514013749338974,0.4397673188789,0.22670544685351665,0.33262823902696986,0.18387096774193548,0.3920148069804336,0.3903225806451613,0.21607615018508725,0.201216287678477,0.4618191433104178,0.6539397144368059,0.49439450026441034,0.25822316234796405,0.47842411422527764,0.39725013220518246,0.4562665256478054,0.4391856160761502,0.3329455314648334,0.2007932310946589,0.6466948704389212,0.7428344791115812,0.5445267054468536,0.3108937070333157,0.5258064516129032,0.4251718667371761,0.3918032786885246,0.26398730830248546,0.27091485986250663,0.06885245901639345,0.6464304600740349,0.653146483342147,0.2993125330512956,0.33384452670544684,0.3029613960867266,0.26589106292966685,0.42940243257535693,0.2564251718667372,0.17831835007932312,0.3008989952406134
O2_alpha_power,0.15780010576414596,0.22501322051824432,0.38217874140666314,0.23141195134849285,0.07784241142252776,0.21274457958751983,0.2310946589106293,0.475251189846642,0.17265996827075622,0.08804865150713909,0.23088313061872026,0.24008461131676362,0.45542041248016923,0.3301427815970386,-0.10364886303543099,0.38514013749338977,0.4756213643574828,0.5980433632998413,0.3818614489687996,0.10253833950290851,0.1387625594923321,0.2150713907985193,0.3615018508725542,0.24854574299312532,-0.05441565309360127,0.2606028556319408,0.39074563722897937,0.44674775251189847,0.3396615547329455,0.041353781068217875,0.25631940772078265,0.24997355896351137,0.5732945531464834,0.29238498149127445,-0.12141723955579059,0.36546800634584875,0.5989423585404547,0.7794288736118455,0.5282390269698573,0.06599682707562136,0.3264939185616076,0.37445795875198307,0.7236382866208355,0.39830777366472764,-0.01575885774722369,0.5114225277630883,0.7008989952406134,1.0,0.6042834479111581,0.19698572184029614,-0.015335801163405606,0.10349021681649921,0.3786356425171867,0.21819143310417768,-0.1612374405076679,0.025118984664198835,0.17207826546800634,0.4318878900052882,0.2855631940772078,-0.06250661025912216,0.09249074563722898,0.18662083553675304,0.5184029613960868,0.30491803278688523,-0.12363828662083554,0.23696456901110524,0.3921734531993654,0.5406663141195135,0.1958223162347964,0.25288207297726073,0.3034902168164992,0.30005288207297726,0.5081438392384982,0.28683236382866206,0.024061343204653623,0.35430988894764676,0.5433632998413538,0.6538339502908515,0.30925436277102064,0.275039661554733,0.2801692226335272,0.27800105764145955,0.48762559492332097,0.3720253833950291,-0.21047065044949761,0.35526176626123745,0.35108408249603384,0.5400846113167637,0.42913802221047065,-0.05256478053939714,0.166737176097303,0.2258593336858805,0.5854574299312533,0.31866737176097304,-0.12892649391856162
O2_beta_power,0.17535695399259651,0.25822316234796405,0.4285034373347435,0.30698043363299843,0.04299312533051296,0.16023268112109995,0.23421470121628768,0.4759915388683236,0.3811210999471179,-0.07572712850343734,0.29296668429402434,0.2242199894235854,0.3939714436805923,0.489053410893707,-0.33130618720253835,0.21443680592279218,0.36520359598096247,0.4857747223691169,0.6701216287678478,-0.24606028556319406,0.15023796932839767,0.1304071919619249,0.23987308302485458,0.3886832363828662,-0.2270756213643575,0.23373876255949233,0.3847699629825489,0.3799576943416182,0.6991010047593865,-0.3140137493389741,0.2658381808566896,0.23696456901110524,0.4181385510312004,0.446853516657853,-0.2811210999471179,0.2459016393442623,0.4207297726070862,0.5129561078794289,0.7165520888418826,-0.2757800105764146,0.2034902168164992,0.21464833421470123,0.45002644103648864,0.5021152829190905,-0.22062400846113167,0.270386039132734,0.3930195663670016,0.6042834479111581,1.0,-0.36694870438921207,-0.04859862506610259,-0.04230565838180857,0.1723955579058699,0.2685351665785299,-0.34664198836594395,0.025859333685880486,0.046906398730830245,0.2721840296139609,0.4325753569539926,-0.2762030671602327,0.025753569539925966,0.00967741935483871,0.25594923320994184,0.4219460602855632,-0.3394500264410365,0.22511898466419883,0.36028556319407723,0.43252247488101536,0.43733474352194607,-0.03807509254362771,0.19836065573770492,0.10105764145954521,0.24690639873083026,0.465520888418826,-0.2709677419354839,0.059545214172395555,0.22591221575885775,0.36774193548387096,0.4305658381808567,-0.14881015335801162,0.2701216287678477,0.2071390798519302,0.3796932839767319,0.527181385510312,-0.4096774193548387,0.23881544156530937,0.26922263352723425,0.46694870438921204,0.6741935483870968,-0.3218402961396087,0.20015864621893178,0.25938656795346376,0.4263352723426758,0.4704389212057113,-0.27974616604970914
O2_theta_beta_ratio,0.08847170809095717,0.03141195134849286,-0.1627181385510312,-0.16319407720782655,0.16329984135378106,0.23855103120042306,0.13532522474881015,0.012057112638815442,-0.24727657324167107,0.35663670015864624,0.034531993654151244,0.02908514013749339,-0.14431517715494446,-0.2197778952934955,0.3049709148598625,0.44717080909571655,0.31348492860920146,0.0331041776837652,-0.2846113167636171,0.6645161290322581,0.1835536753040719,0.2472236911686938,-0.10486515071390798,-0.17905869910100475,0.4250661025912216,0.4074034902168165,0.33495505023796934,-0.03368588048651507,-0.27572712850343734,0.6571655208884188,0.13061872025383395,0.2094130089899524,-0.06737176097303015,-0.15780010576414596,0.4819672131147541,0.4986779481755685,0.5001586462189318,0.04992067689053411,-0.17636171337916445,0.7756742464304601,0.3534637757800106,0.4437334743521946,0.16203067160232681,-0.22522474881015336,0.6341089370703331,0.6268112109994711,0.6625066102591222,0.19698572184029614,-0.36694870438921207,1.0,0.04182971972501322,0.21581173982020097,0.10507667900581703,-0.03781068217874141,0.22771020624008462,0.3722369116869381,0.4265468006345849,0.2241142252776309,-0.10248545742993126,0.5606028556319408,0.12453728186144897,0.3363828662083554,0.14923320994182973,-0.09254362771020624,0.4153358011634056,0.29122157588577474,0.3465362242199894,0.12337387625594923,-0.08011634056054998,0.46763617133791646,0.1769962982548916,0.3523532522474881,0.23590692755156,-0.02829190904283448,0.3957165520888419,0.5913802221047065,0.5487043892120571,0.22728714965626653,-0.03738762559492332,0.6763088313061872,0.11755684822845056,0.13368588048651509,-0.1125330512956108,-0.21163405605499735,0.40840824960338445,0.43426758328926496,0.39264939185616077,-0.06874669487043893,-0.2158646218931782,0.5353781068217874,0.1110523532522475,0.20528820729772607,-0.10222104706504495,-0.21898466419883658,0.5539925965097832
F7_delta_power,0.36737176097303015,0.15346377578001058,0.10253833950290851,-0.025806451612903226,0.18524590163934426,0.1195134849286092,-0.04225277630883131,-0.07271285034373347,-0.09619249074563722,0.07472236911686939,0.5459545214172395,0.26515071390798517,0.06768905341089371,0.08016922263352723,0.22734003172924377,0.21401374933897407,0.03585404547858276,-0.0790058170280275,0.011898466419883659,0.02622950819672131,0.5107350608143839,0.3079851930195664,0.15520888418826018,0.2422527763088313,0.1068746694870439,0.17234267583289264,-0.20211528291909042,-0.07117927022739291,-0.014595452141723956,-0.1670544685351666,0.3756742464304601,0.16129032258064516,0.0343204653622422,0.1343204653622422,0.0449497620306716,0.07863564251718667,-0.16959280803807508,-0.10560549973558964,-0.010893707033315707,-0.14494976203067161,0.3387096774193548,0.19238498149127445,-0.013590692755156002,0.11121099947117927,0.003807509254362771,0.15156002115282918,0.03236382866208355,-0.015335801163405606,-0.04859862506610259,0.04182971972501322,1.0,0.6625594923320994,0.34056054997355895,0.1907456372289794,0.39518773135906926,0.28498149127445793,0.12506610259122158,-0.030089899524061343,0.029613960867265997,0.09360126916975145,0.42993125330512955,0.2781068217874141,0.13278688524590163,0.046536224219989424,0.2783183500793231,0.1263881544156531,-0.04241142252776309,0.01940772078265468,-0.15790586991010047,0.18334214701216286,0.3289264939185616,0.1636700158646219,0.05780010576414595,0.13775780010576413,0.07112638815441566,0.007667900581702803,-0.06441036488630354,0.019090428344791115,-0.07826546800634585,0.03199365415124273,0.4786885245901639,0.24114225277630882,0.05891062929666843,0.08614489687995769,0.14087784241142254,0.14796404019037546,-0.05293495505023797,0.023955579058699102,0.1266525647805394,-0.12464304600740349,0.4435748281332628,0.2438921205711264,0.10475938656795346,0.1755156002115283,-0.0072448439978847175
F7_theta_power,0.3101533580116341,0.42956107879428873,0.38402961396086727,0.2034902168164992,0.23622421998942358,0.15542041248016922,0.22384981491274458,0.17440507667900582,0.08804865150713909,0.12310946589106293,0.4842411422527763,0.6719725013220518,0.34949762030671605,0.33088313061872027,0.3845584346906399,0.2698572184029614,0.3751454257006875,0.07662612374405077,0.1464304600740349,0.21739820200951876,0.4587519830777366,0.7239026969857218,0.14542570068746694,0.3816499206768905,0.3352723426758329,0.17419354838709677,0.1399788471708091,-0.10613432046536224,0.06335272342675832,0.0857218402961396,0.4372818614489688,0.5436805922792174,0.15727128503437335,0.35224748810153356,0.23289264939185617,0.13024854574299313,0.18995240613432046,-0.04304600740349022,0.128397673188789,0.07879428873611846,0.4166049709148599,0.48873611845584347,0.19460602855631942,0.1721311475409836,0.19952406134320466,0.2556319407720783,0.2530407191961925,0.10349021681649921,-0.04230565838180857,0.21581173982020097,0.6625594923320994,1.0,0.7142252776308832,0.46076150185087256,0.4163934426229508,0.2593336858804865,0.4076679005817028,0.22268640930724484,0.1378106821787414,0.32295081967213113,0.43934426229508194,0.618244315177155,0.39291380222104705,0.1866737176097303,0.4746694870438921,0.13527234267583288,0.21285034373347436,0.1621893178212586,-0.09312533051295611,0.3843997884717081,0.4712321523003702,0.5496562665256478,0.38059227921734534,0.324748810153358,0.2730830248545743,0.1413537810682179,0.13733474352194605,0.08143839238498149,0.047540983606557376,0.08746694870438922,0.45658381808566895,0.6373347435219461,0.30772078265468006,0.3103120042305658,0.28529878371232154,0.2796932839767319,0.321099947117927,0.10475938656795346,0.25780010576414597,0.13347435219460602,0.5159175039661554,0.6067689053410894,0.24108937070333156,0.3883659439450026,0.1156002115282919
F7_alpha_power,0.2762030671602327,0.42940243257535693,0.6423585404547858,0.22310946589106292,0.19968270756213644,0.12575356953992597,0.2834479111581174,0.4985193019566367,0.21353781068217875,0.07398202009518773,0.2883130618720254,0.5304600740349021,0.7000528820729772,0.35473294553146484,0.1698572184029614,0.21131676361713378,0.44299312533051294,0.5191433104177684,0.31443680592279216,0.0857218402961396,0.37006874669487044,0.5706504494976203,0.4684822845055526,0.3303014278159704,0.19264939185616076,0.08873611845584346,0.23342147012162875,0.25943945002644103,0.24230565838180856,-0.040719196192490745,0.43907985193019566,0.45240613432046534,0.5111052353252248,0.4253833950290851,0.007509254362771021,0.11565309360126917,0.3252776308831306,0.3853516657852988,0.37562136435748283,-0.08159703860391328,0.39169751454257007,0.3850872554204125,0.43236382866208356,0.2289264939185616,0.05901639344262295,0.26684294024325755,0.32496033844526706,0.3786356425171867,0.1723955579058699,0.10507667900581703,0.34056054997355895,0.7142252776308832,1.0,0.48027498677948177,0.17990481226864094,0.061501850872554206,0.3322051824431518,0.4815970386039133,0.25420412480169224,0.12427287149656266,0.359439450026441,0.5232681121099947,0.7319407720782655,0.27741935483870966,0.23939714436805923,0.154362771020624,0.3585404547858276,0.5273929138022211,0.15092543627710206,0.3089899524061343,0.5701216287678477,0.5829190904283448,0.7263881544156531,0.376679005817028,0.2561078794288736,0.2040719196192491,0.2984135378106822,0.4504494976203067,0.343204653622422,0.02258064516129032,0.3948704389212057,0.5732416710735061,0.7054997355896351,0.40454785827604445,0.08535166578529878,0.22850343733474351,0.2838709677419355,0.4878900052882073,0.41396086726599685,-0.054891591750396616,0.4733474352194606,0.43733474352194607,0.5707033315705976,0.4531993654151243,-0.07916446324695928
F7_beta_power,-0.019090428344791115,0.1367530407191962,0.40708619777895294,0.6598096245372819,-0.3124272871496563,0.03839238498149127,0.11290322580645161,0.3465362242199894,0.5792173453199365,-0.28683236382866206,0.113590692755156,0.41168693812797463,0.3595980962453728,0.6916446324695928,-0.34896879957694343,0.2122157588577472,0.28688524590163933,0.23278688524590163,0.5529349550502379,-0.2465362242199894,0.20274986779481755,0.42686409307244844,0.12305658381808567,0.6583289264939186,-0.21829719725013222,0.22120571126388155,0.22712850343733473,0.08413537810682178,0.4823902696985722,-0.3199365415124273,0.31808566895822316,0.3887890005288207,0.20497091485986252,0.5631940772078265,-0.2056583818085669,0.259227921734532,0.254151242728715,0.14722369116869383,0.4060285563194077,-0.22538339502908514,0.3,0.3360126916975145,0.29386567953463777,0.3542570068746695,-0.04516129032258064,0.2593336858804865,0.2080909571655209,0.21819143310417768,0.2685351665785299,-0.03781068217874141,0.1907456372289794,0.46076150185087256,0.48027498677948177,1.0,-0.5270756213643575,0.18799576943416182,0.27974616604970914,0.2968799576943416,0.6644103648863036,-0.17408778424114224,0.2257006874669487,0.4154415653093601,0.3877842411422528,0.5847170809095716,-0.06816499206768906,0.25288207297726073,0.33934426229508197,0.2560021152829191,0.5010576414595452,-0.06991010047593865,0.27837123215230036,0.40883130618720254,0.4046536224219989,0.6579587519830777,-0.12522474881015336,0.1593865679534638,0.1788471708090957,0.14331041776837652,0.39153886832363827,-0.20412480169222633,0.14124801692226335,0.3282919090428345,0.30756213643574826,0.6712321523003701,-0.37250132205182446,0.2666314119513485,0.18122686409307245,0.24600740349021682,0.4436277102062401,-0.253146483342147,0.3187202538339503,0.3711792702273929,0.33685880486515074,0.5892649391856161,-0.3413537810682179
