,Fp1_delta_power,Fp1_theta_power,Fp1_alpha_power,Fp1_beta_power,Fp1_theta_beta_ratio,Fp2_delta_power,Fp2_theta_power,Fp2_alpha_power,Fp2_beta_power,Fp2_theta_beta_ratio,F3_delta_power,F3_theta_power,F3_alpha_power,F3_beta_power,F3_theta_beta_ratio,F4_delta_power,F4_theta_power,F4_alpha_power,F4_beta_power,F4_theta_beta_ratio,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_theta_beta_ratio,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_theta_beta_ratio,P3_delta_power,P3_theta_power,P3_alpha_power,P3_beta_power,P3_theta_beta_ratio,P4_delta_power,P4_theta_power,P4_alpha_power,P4_beta_power,P4_theta_beta_ratio,O1_delta_power,O1_theta_power,O1_alpha_power,O1_beta_power,O1_theta_beta_ratio,O2_delta_power,O2_theta_power,O2_alpha_power,O2_beta_power,O2_theta_beta_ratio,F7_delta_power,F7_theta_power,F7_alpha_power,F7_beta_power,F7_theta_beta_ratio,F8_delta_power,F8_theta_power,F8_alpha_power,F8_beta_power,F8_theta_beta_ratio,T7_delta_power,T7_theta_power,T7_alpha_power,T7_beta_power,T7_theta_beta_ratio,T8_delta_power,T8_theta_power,T8_alpha_power,T8_beta_power,T8_theta_beta_ratio,P7_delta_power,P7_theta_power,P7_alpha_power,P7_beta_power,P7_theta_beta_ratio,P8_delta_power,P8_theta_power,P8_alpha_power,P8_beta_power,P8_theta_beta_ratio,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_theta_beta_ratio,Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_theta_beta_ratio,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_theta_beta_ratio
O1_delta_power,0.7989441511530981,0.7003612114476243,0.40961378160600165,0.23706585162545152,0.5365379272020006,0.7755487635454292,0.6719088635732148,0.3811058627396499,0.12848013337038067,0.5548763545429286,0.66901917199222,0.5307585440400111,0.308085579327591,0.21294804112253404,0.4208391219783273,0.6926924145595998,0.5923312031119755,0.16865796054459573,0.1666574048346763,0.4437899416504585,0.7502083912197832,0.6137260350097249,0.21272575715476522,0.3397054737427063,0.46562934148374546,0.6907474298416226,0.5343150875243123,0.10230619616560156,0.26446235065295914,0.46001667129758267,0.789497082522923,0.6176715754376215,0.3314809669352598,0.3160322311753265,0.4460683523200889,0.6341761600444568,0.5711030841900528,0.26640733537093636,0.24740205612670185,0.3993331480966935,1.0,0.8659071964434565,0.6001111419838844,0.3156988052236732,0.4726868574604057,0.7645457071408724,0.7172547929980551,0.5097527090858572,0.33820505696026676,0.30958599611003057,0.5987218671853293,0.5597666018338427,0.35465407057515974,0.270352875798833,0.38332870241733813,0.6019449847179772,0.5940539038621839,0.4077799388719089,0.3632675743262017,0.359044178938594,0.5716587941094748,0.6465684912475688,0.42767435398721865,0.2270630730758544,0.46229508196721314,0.6748541261461517,0.6206168380105584,0.34059460961378163,0.28318977493748265,0.3846624062239511,0.7796610169491526,0.7916087802167269,0.5958321756043345,0.392998055015282,0.41133648235621006,0.7762711864406779,0.7473742706307308,0.45729369269241454,0.390830786329536,0.22656293414837456,0.8635732147818839,0.6662961933870519,0.3494303973325924,0.39783273131425395,0.27596554598499584,0.6818005001389275,0.6345651569880523,0.27685468185607115,0.31203111975548764,0.36704640177827175,0.8405112531258683,0.6606279522089469,0.3677688246735204,0.28157821617115864,0.37165879410947483
O1_theta_power,0.6978049458182829,0.7395943317588219,0.45890525145873856,0.36732425673798275,0.42200611280911365,0.5860516810225063,0.6526813003612114,0.4079466518477355,0.20333425951653236,0.48891358710752986,0.5828841344818005,0.5869963878855238,0.38527368713531535,0.2786885245901639,0.38432898027229784,0.5583773270352875,0.6519588774659628,0.257404834676299,0.20828007779938873,0.4530702973048069,0.5778271742150597,0.6662961933870519,0.31297582661850515,0.424784662406224,0.44212281189219227,0.5382050569602668,0.5889969435954432,0.19427618782995276,0.283023061961656,0.45901639344262296,0.7035287579883301,0.7330369547096416,0.4586829674909697,0.46557377049180326,0.38971936649069183,0.5869963878855238,0.6652959155320922,0.38682967490969716,0.342039455404279,0.4016671297582662,0.8659071964434565,1.0,0.7717699360933593,0.46651847735482077,0.4078355098638511,0.6606835232008892,0.8062795220894693,0.5744373437065852,0.35365379272020003,0.3567657682689636,0.5246457349263685,0.6515698805223673,0.4702417338149486,0.358210614059461,0.3826618505140317,0.48685746040566824,0.6348985829397055,0.497026951931092,0.4360655737704918,0.35659905529313696,0.44184495693248127,0.701083634342873,0.5105862739649902,0.2553487079744373,0.49602667407613227,0.5360377882745208,0.6308974715198666,0.34609613781606,0.20694637399277577,0.4438455126424007,0.6315643234231731,0.8782439566546263,0.6472909141428175,0.41255904417893857,0.45907196443456516,0.6117254792998055,0.8002222839677688,0.5107529869408169,0.3883856626840789,0.23445401500416782,0.7294804112253404,0.6954709641567102,0.43584328980272297,0.45990552931369827,0.2562378438455126,0.5589330369547096,0.7378716310086135,0.37432620172270076,0.3379272020005557,0.41689358155043066,0.7370936371214226,0.7729924979160878,0.482745207001945,0.365768268963601,0.4128368991386496
O1_alpha_power,0.5037510419560989,0.538816337871631,0.5691025284801333,0.3980550152820228,0.20527924423450958,0.4163934426229508,0.46957488191164215,0.5221450402889691,0.2701305918310642,0.2720200055570992,0.491914420672409,0.4918588496804668,0.601889413726035,0.486524034454015,0.02467352042233954,0.3951653237010281,0.5066407335370936,0.5191997777160322,0.4118366212836899,0.10891914420672409,0.47396499027507644,0.5242011669908307,0.5510975270908586,0.5215337593776049,0.15376493470408448,0.35971103084190054,0.4181717143651014,0.33714920811336485,0.34692970269519313,0.1403723256460128,0.5254792998055016,0.582217282578494,0.6335093081411504,0.6070019449847179,0.03389830508474576,0.47079744373437066,0.5028619060850236,0.5697138093914976,0.47413170325090304,0.08168935815504307,0.6001111419838844,0.7717699360933593,1.0,0.6752431230897471,0.007724367879966657,0.4936926924145596,0.6398444012225618,0.6760766879688802,0.3834954153931648,0.1884412336760211,0.5316476799110864,0.607279799944429,0.6195054181717143,0.5033620450125035,0.2478466240622395,0.4018338427340928,0.4958599611003056,0.6192831342039455,0.4439010836343429,0.1748819116421228,0.2315643234231731,0.4724090025006946,0.6715754376215616,0.398110586273965,0.1809947207557655,0.3168657960544596,0.3911642122811892,0.43817727146429564,0.1701028063350931,0.20494581828285635,0.424784662406224,0.6445679355376494,0.7558210614059461,0.5113086968602389,0.15059738816337873,0.497026951931092,0.6281189219227563,0.652014448457905,0.484912475687691,0.02439566546262851,0.5109196999166435,0.5579883300916921,0.612670186162823,0.5944984717977216,-0.07229786051681023,0.36065573770491804,0.5089191442067241,0.5004167824395666,0.45284801333703806,0.10191719922200611,0.46335093081411505,0.5227007502083912,0.692747985551542,0.5175882189497083,0.011225340372325646
O1_beta_power,0.32142261739372047,0.39761044734648515,0.3620450125034732,0.43462072797999446,-0.04312308974715199,0.31475409836065577,0.3693803834398444,0.38393998332870244,0.47968880244512363,-0.08335648791330925,0.3316476799110864,0.4734648513475965,0.40311197554876355,0.5340372325646012,-0.12998055015282023,0.23195332036676855,0.4631842178382884,0.4128924701305918,0.47729924979160876,-0.05723812170047236,0.24884690191719921,0.43262017227007504,0.39972214504028897,0.5823839955543206,-0.08430119477632676,0.23217560433453738,0.3731592108919144,0.3101972770213948,0.4555709919422062,-0.07735482078355099,0.3940539038621839,0.5499861072520145,0.5305918310641845,0.729369269241456,-0.17938316198944151,0.3911642122811892,0.4784662406223951,0.4524034454015004,0.6186718532925812,-0.14187274242845235,0.3156988052236732,0.46651847735482077,0.6752431230897471,1.0,-0.5642122811892192,0.3368713531536538,0.3907196443456516,0.4711864406779661,0.6632953598221728,-0.2657960544595721,0.3793275909974993,0.4955821061405946,0.43300916921367044,0.5415393164767991,0.03073075854404001,0.30458460683523203,0.3759377604890247,0.35020839121978325,0.4170047235343151,0.0032231175326479576,0.05262572936926924,0.3036398999722145,0.3801055848846902,0.5593776048902472,-0.19494303973325924,0.2325646012781328,0.3040288969158099,0.212392331203112,0.38071686579605446,-0.0784106696304529,0.30458460683523203,0.4736315643234232,0.39149763823284245,0.42411781050291747,-0.01233676021116977,0.3036398999722145,0.35354265073631563,0.26751875520978047,0.4524034454015004,-0.17171436510141705,0.30969713809391497,0.4647402056126702,0.42961933870519586,0.6253959433175882,-0.24740205612670185,0.2362322867463184,0.3461517088080022,0.26518477354820785,0.4127257571547652,-0.06079466518477355,0.3091414281744929,0.47729924979160876,0.5227007502083912,0.6418449569324812,-0.16593498193942763
O1_theta_beta_ratio,0.304306751875521,0.2430675187552098,0.006501806057238122,-0.15548763545429287,0.49874965268130034,0.25173659349819394,0.221561544873576,-0.02222839677688247,-0.3177549319255349,0.5720477910530702,0.23034176160044456,0.073853848291192,-0.05323701028063351,-0.2984162267296471,0.5594887468741317,0.29952764656849123,0.12386774103917755,-0.19560989163656572,-0.3179772158933037,0.5373714920811337,0.32686857460405666,0.2170602945262573,-0.10247290914142818,-0.17993887190886357,0.561989441511531,0.29619338705195886,0.15876632397888302,-0.15976660183384273,-0.23184217838288412,0.546651847735482,0.28218949708252294,0.14581828285634899,-0.08802445123645457,-0.2963045290358433,0.6051681022506252,0.15743262017227008,0.12420116699083078,-0.10025006946373993,-0.308363434287302,0.5388719088635732,0.4726868574604057,0.4078355098638511,0.007724367879966657,-0.5642122811892192,1.0,0.2694637399277577,0.3146985273687135,0.05451514309530425,-0.32264517921644903,0.5984440122256183,0.133425951653237,0.10758544040011114,-0.017393720477910532,-0.237732703528758,0.39244234509585996,0.18632953598221727,0.22217282578494027,0.10363989997221451,-0.04612392331203112,0.40844679077521534,0.3931091969991664,0.36382328424562377,0.08118921922756321,-0.33620450125034734,0.7039177549319255,0.28130036121144764,0.2621283689913865,0.07702139483189775,-0.2026674076132259,0.4980272297860517,0.32920255626562933,0.3230897471519867,0.18938594053903862,-0.03567657682689636,0.5001944984717978,0.26323978883023064,0.34993053626007226,0.18455126424006668,-0.12686857460405668,0.4414559599888858,0.36076687968880244,0.1702695193109197,-0.05156988052236732,-0.2097249235898861,0.5513753820505696,0.29397054737427064,0.29619338705195886,0.0414559599888858,-0.10586273964990275,0.470075020839122,0.3614893025840511,0.22695193109196998,-0.0784106696304529,-0.31214226173937204,0.5911642122811892
O2_delta_power,0.7988885801611558,0.5974993053626008,0.37243678799666574,0.23117532647957767,0.4246735204223395,0.751764378994165,0.582217282578494,0.3244234509585996,0.23562100583495416,0.39966657404834677,0.7299805501528203,0.5098082800777994,0.3917199222006113,0.33826062795220896,0.2616838010558488,0.7807168657960545,0.6051125312586829,0.28530147263128647,0.3793831619894415,0.23767713253681577,0.7518755209780494,0.6126146151708808,0.3357043623228675,0.4701305918310642,0.30230619616560156,0.6834120589052515,0.4911919977771603,0.14287302028341206,0.3580994720755766,0.31130869686023893,0.8544040011114198,0.6640733537093637,0.464962489580439,0.4597388163378716,0.2807446512920256,0.7324812447902195,0.5808835787718811,0.36082245068074464,0.3387051958877466,0.3061405946096138,0.7645457071408724,0.6606835232008892,0.4936926924145596,0.3368713531536538,0.2694637399277577,1.0,0.7966101694915254,0.6018338427340928,0.470352875798833,0.2795776604612392,0.5677132536815782,0.4908030008335649,0.37982772992497915,0.3054181717143651,0.26323978883023064,0.6785773826062795,0.6012781328146708,0.4610725201444846,0.5019727702139484,0.24206724090025006,0.5410947485412615,0.5587107529869408,0.4296749096971381,0.2574604056682412,0.36387885523756597,0.5545429285912754,0.5137538205056961,0.36693525979438735,0.42022784106696304,0.11553209224784662,0.6935815504306752,0.6421228118921922,0.4936926924145596,0.3961100305640456,0.28524590163934427,0.7613225896082245,0.664684634620728,0.4998055015282023,0.41483745484856904,0.14165045846068353,0.774937482634065,0.6095582106140595,0.3886635176437899,0.4911364267852181,0.1072520144484579,0.7660461239233121,0.632620172270075,0.4122256182272854,0.45640455682133924,0.18721867185329258,0.8021672686857461,0.574659627674354,0.4611280911364268,0.39138649624895805,0.2432342317310364
O2_theta_power,0.6268963601000278,0.5893303695470964,0.31764378994165043,0.277632675743262,0.3687135315365379,0.5836065573770491,0.5875520978049458,0.3323145318143929,0.1881633787163101,0.42828563489858296,0.5249235898860795,0.47935537649347043,0.3260350097249236,0.31103084190052793,0.2701305918310642,0.5560989163656571,0.5849958321756044,0.2341205890525146,0.31919977771603225,0.30652959155320925,0.5692136704640178,0.5860516810225063,0.2889691580994721,0.44012225618227285,0.3379272020005557,0.5156988052236733,0.5288135593220339,0.18855237565990554,0.34103917754931923,0.36787996665740486,0.6662961933870519,0.6844123367602112,0.46635176437899417,0.4714642956376771,0.27874409558210617,0.5698805223673242,0.6688524590163935,0.3837732703528758,0.3721589330369547,0.3792720200055571,0.7172547929980551,0.8062795220894693,0.6398444012225618,0.3907196443456516,0.3146985273687135,0.7966101694915254,1.0,0.7133092525701584,0.4612392331203112,0.43934426229508194,0.3812170047235343,0.5042511808835788,0.39866629619338706,0.35632120033342596,0.19466518477354822,0.3970547374270631,0.5039177549319256,0.40305640455682135,0.44962489580439013,0.16810225062517367,0.45395943317588217,0.5887746596276744,0.43262017227007504,0.23578771881078078,0.4187829952764657,0.41583773270352875,0.5027507641011392,0.308363434287302,0.24912475687691024,0.2764101139205335,0.5391497638232843,0.7510419560989163,0.5657126979716588,0.3971103084190053,0.34481800500138926,0.5554320644623506,0.7410391775493193,0.5517643789941651,0.4198944151153098,0.17126979716587942,0.668741317032509,0.6422895248680189,0.37232564601278134,0.4631842178382884,0.17538205056960265,0.5498749652681301,0.6734648513475966,0.42834120589052516,0.40100027785495973,0.26329535982217284,0.7202556265629342,0.6889691580994721,0.4924701305918311,0.3801055848846902,0.35865518199499863
O2_alpha_power,0.45156988052236735,0.39849958321756046,0.5117532647957767,0.2432342317310364,0.14987496526813004,0.4123367602111698,0.4068908030008336,0.4546818560711309,0.21778271742150598,0.20038899694359544,0.3847179772158933,0.4406779661016949,0.6128368991386496,0.5123645457071409,-0.05190330647402056,0.4387885523756599,0.4661294804112253,0.5768268963601,0.5786607390941928,-0.08407891080855794,0.4565712697971659,0.4631286468463462,0.6130036121144763,0.5932203389830508,-0.009335926646290637,0.36154487357599335,0.3515976660183384,0.4491247568769103,0.5121978327313143,-0.035898860794665186,0.47168657960544597,0.48880244512364546,0.6439010836343428,0.5873853848291192,-0.04990275076410114,0.4248958043901084,0.4639622117254793,0.6479577660461239,0.5584328980272298,-0.05779383161989442,0.5097527090858572,0.5744373437065852,0.6760766879688802,0.4711864406779661,0.05451514309530425,0.6018338427340928,0.7133092525701584,1.0,0.6133926090580717,0.04845790497360378,0.45507085301472633,0.462795220894693,0.5522089469297027,0.4416226729647124,0.08780216726868574,0.36988052236732427,0.37221450402889694,0.5654348430119478,0.5332036676854682,-0.05362600722422895,0.26612948041122536,0.3621005834954154,0.5544317866073909,0.35743262017227007,0.07907752153375938,0.14587385384829119,0.21411503195332038,0.4491803278688525,0.3522645179216449,-0.11514309530425118,0.37560433453737146,0.4775771047513198,0.660905807168658,0.3964434565156988,0.09680466796332314,0.47724367879966656,0.5293136982495138,0.7843845512642401,0.5899416504584607,-0.16699083078632954,0.510530702973048,0.5433731592108919,0.6239510975270909,0.6361767157543762,-0.13181439288691302,0.42645179216449014,0.4566268407891081,0.6117254792998055,0.6273964990275076,-0.11019727702139483,0.4278966379549875,0.4439566546262851,0.6589608224506808,0.5968324534592943,-0.08257849402611836
O2_beta_power,0.42189497082522925,0.35443178660739094,0.3223117532647958,0.3333148096693526,-0.039677688246735204,0.423728813559322,0.3763267574326202,0.3252570158377327,0.45190330647402055,-0.057682689636010004,0.2225618227285357,0.37799388719088634,0.28858016115587665,0.44529035843289805,-0.12825784940261184,0.3488191164212281,0.4188385662684079,0.3064184495693248,0.5410947485412615,-0.16071130869686023,0.3487079744373437,0.3775493192553487,0.28663517643789943,0.5144762434009447,-0.09474854126146151,0.2943595443178661,0.3156988052236732,0.19322033898305085,0.5871631008613504,-0.19222006112809115,0.4810780772436788,0.5093081411503195,0.4067240900250069,0.5901083634342873,-0.0621283689913865,0.37238121700472354,0.48457904973603777,0.37966101694915255,0.6866907474298416,-0.22195054181717144,0.33820505696026676,0.35365379272020003,0.3834954153931648,0.6632953598221728,-0.32264517921644903,0.470352875798833,0.4612392331203112,0.6133926090580717,1.0,-0.5176437899416505,0.3550430675187552,0.38627396499027505,0.3282578494026118,0.3601555987774382,0.038177271464295635,0.33848291191997776,0.3178105029174771,0.218060572381217,0.4605168102250625,-0.06496248958043901,0.15965545984995833,0.2872464573492637,0.22945262572936928,0.41894970825229233,-0.13353709363712143,0.19399833287024174,0.16965823839955543,0.1072520144484579,0.4514587385384829,-0.2619060850236177,0.3099194220616838,0.3645457071408725,0.28513475965545987,0.3578216171158655,-0.04162267296471242,0.31919977771603225,0.2777438177271464,0.34087246457349263,0.5898305084745763,-0.36815782161711585,0.3540983606557377,0.3262017227007502,0.24334537371492082,0.5156988052236733,-0.23934426229508196,0.3527090858571825,0.3189774937482634,0.27879966657404837,0.555265351486524,-0.20489024729091415,0.342039455404279,0.44123367602111696,0.34731869963878853,0.6597943873298139,-0.16721311475409836
O2_theta_beta_ratio,0.1748263406501806,0.19605445957210335,-0.008335648791330925,-0.03339816615726591,0.3972214504028897,0.13987218671853294,0.20116699083078632,0.023839955543206445,-0.22756321200333426,0.45768268963601,0.29497082522923035,0.12586829674909697,0.053570436232286744,-0.09580439010836343,0.423728813559322,0.17893859405390386,0.17777160322311752,-0.03634342873020283,-0.17493748263406503,0.4916921367046402,0.2081689358155043,0.22200611280911364,-0.002389552653514865,-0.07235343150875242,0.48869130313976106,0.21478188385662683,0.20583495415393166,-0.009947207557654904,-0.2477910530702973,0.5816060016671297,0.17727146429563767,0.16971380939149763,0.027174215059738816,-0.11875520978049459,0.3964434565156988,0.18305084745762712,0.1622117254792998,-0.011669908307863295,-0.30686301750486245,0.6073353709363712,0.30958599611003057,0.3567657682689636,0.1884412336760211,-0.2657960544595721,0.5984440122256183,0.2795776604612392,0.43934426229508194,0.04845790497360378,-0.5176437899416505,1.0,0.03584328980272298,0.13309252570158378,0.10080577938316199,0.053014726312864684,0.11203111975548763,0.08246735204223396,0.210780772436788,0.20238955265351485,0.011058627396499028,0.2573492636843568,0.24162267296471243,0.2657960544595721,0.17543762156154488,-0.15621005834954155,0.5244790219505419,0.21961656015559877,0.29686023895526537,0.15904417893859404,-0.2017782717421506,0.5219227563212003,0.2206724090025007,0.3370936371214226,0.22678521811614338,-0.0038343984440122256,0.4174492914698527,0.17982772992497917,0.37454848569046956,0.1467629897193665,-0.2450680744651292,0.5960544595721033,0.3027507641011392,0.31414281744929146,0.1298138371769936,-0.039622117254793,0.4425673798277299,0.1639899972214504,0.28774659627674354,0.09619338705195887,-0.13670464017782719,0.4257849402611837,0.2985829397054737,0.20950263962211726,0.09936093359266462,-0.2494581828285635,0.49936093359266465
F7_delta_power,0.6696860238955266,0.5264795776604613,0.5393164767991109,0.290302861906085,0.2500694637399278,0.4968602389552654,0.3593220338983051,0.3369824951375382,0.18866351764378994,0.21933870519588775,0.6201722700750208,0.41650458460683526,0.4546818560711309,0.37004723534315087,0.08752431230897471,0.5049736037788275,0.36704640177827175,0.2966379549874965,0.2640177827174215,0.11936649069185885,0.6388996943595443,0.4126146151708808,0.3856071130869686,0.3791608780216727,0.20839121978327313,0.5340928035565435,0.3219227563212003,0.2333425951653237,0.25707140872464573,0.17404834676298972,0.519422061683801,0.3610447346485135,0.4468463462072798,0.37871631008613504,0.09524868018894138,0.45929424840233396,0.2911364267852181,0.30664073353709365,0.33637121422617394,-0.014448457904973604,0.5987218671853293,0.5246457349263685,0.5316476799110864,0.3793275909974993,0.133425951653237,0.5677132536815782,0.3812170047235343,0.45507085301472633,0.3550430675187552,0.03584328980272298,1.0,0.7682133926090581,0.6107252014448458,0.42017227007502084,0.5158099472075577,0.6177827174215059,0.5099194220616838,0.4810225062517366,0.3035843289802723,0.3333148096693526,0.3232564601278133,0.3390386218393998,0.42950819672131146,0.34481800500138926,0.09502639622117255,0.44623506529591556,0.2625729369269241,0.30747429841622675,0.2743539872186719,0.05957210336204501,0.4775215337593776,0.3856626840789108,0.45790497360377885,0.446901917199222,0.012670186162823007,0.6921367046401778,0.47429841622672964,0.439622117254793,0.4549597110308419,0.0016115587663239788,0.5152542372881356,0.38927479855515423,0.3821061405946096,0.3580994720755766,0.05796054459572103,0.5866073909419283,0.38327313142539593,0.37004723534315087,0.37899416504584604,0.11558766323978883,0.46557377049180326,0.34542928591275357,0.41667129758266186,0.3846068352320089,-0.009947207557654904
F7_theta_power,0.6177271464295637,0.7333703806612948,0.68841344818005,0.43395387607668795,0.3303695470964157,0.46462906362878575,0.5788274520700194,0.5145318143928869,0.28257849402611834,0.33820505696026676,0.5907196443456516,0.6673520422339538,0.5564879133092526,0.5052514587385385,0.1532092247846624,0.4432342317310364,0.640177827174215,0.47735482078355096,0.3926646290636288,0.24262295081967214,0.5982772992497916,0.7227563212003334,0.45362600722422897,0.5462628507918866,0.3306474020561267,0.3941094748541262,0.5574881911642123,0.3243123089747152,0.3719366490691859,0.2920811336482356,0.5117532647957767,0.6347874409558211,0.5738260627952209,0.5328702417338149,0.2305640455682134,0.4685746040566824,0.5787718810780772,0.4649069185884968,0.4904695748819116,0.1251458738538483,0.5597666018338427,0.6515698805223673,0.607279799944429,0.4955821061405946,0.10758544040011114,0.4908030008335649,0.5042511808835788,0.462795220894693,0.38627396499027505,0.13309252570158378,0.7682133926090581,1.0,0.7982217282578494,0.5980550152820228,0.533981661572659,0.44623506529591556,0.5532647957766046,0.4989719366490692,0.34270630730758544,0.34170602945262574,0.15815504306751876,0.5284801333703807,0.5469297026951931,0.4226729647124201,0.15787718810780774,0.3794943039733259,0.44473464851347594,0.3729369269241456,0.2565712697971659,0.22395109752709086,0.5019171992220061,0.6332870241733815,0.5756043345373715,0.425062517365935,0.23745484856904694,0.5316476799110864,0.6386774103917755,0.4894692970269519,0.4666851903306474,0.09196999166435121,0.42728535704362325,0.5753820505696027,0.5317032509030286,0.49958321756043345,0.09919422061683801,0.4447902195054182,0.6137816060016671,0.47941094748541263,0.49196999166435124,0.20222283967768825,0.5107529869408169,0.6608502361767158,0.511864406779661,0.560933592664629,0.12108919144206724
F7_alpha_power,0.42133926090580714,0.5396499027507641,0.8030564045568214,0.4577382606279522,0.13170325090302862,0.2978605168102251,0.46762989719366493,0.6262295081967213,0.32114476243400947,0.1775493192553487,0.45379272020005557,0.6330091692136705,0.8176715754376216,0.7237565990552931,-0.11897749374826341,0.3029174770769658,0.5507085301472632,0.6977493748263407,0.626674076132259,-0.05284801333703806,0.4080577938316199,0.5551542095026396,0.6621839399833287,0.6405668241178105,0.027785495971103084,0.19894415115309808,0.4067240900250069,0.5151430953042512,0.5230341761600444,-0.01756043345373715,0.34926368435676575,0.4800777993887191,0.6835232008891359,0.596499027507641,-0.06585162545151431,0.27818838566268406,0.3854959711030842,0.597054737427063,0.602167268685746,-0.1641011392053348,0.35465407057515974,0.4702417338149486,0.6195054181717143,0.43300916921367044,-0.017393720477910532,0.37982772992497915,0.39866629619338706,0.5522089469297027,0.3282578494026118,0.10080577938316199,0.6107252014448458,0.7982217282578494,1.0,0.7076410113920534,0.2126146151708808,0.37143651014170603,0.46135037510419563,0.6985273687135315,0.4685190330647402,0.13809391497638232,0.08324534592942484,0.398110586273965,0.7516532370102806,0.5391497638232843,-0.03584328980272298,0.13998332870241734,0.28946929702695195,0.5612670186162823,0.36549041400389,-0.00405668241178105,0.34176160044456794,0.4729647124201167,0.7499861072520144,0.431008613503751,0.06435120866907475,0.354987496526813,0.47429841622672964,0.6666851903306474,0.47735482078355096,-0.09046957488191164,0.2550708530147263,0.5206446235065296,0.7507085301472631,0.6702973048068908,-0.15454292859127536,0.26607390941928316,0.44973603778827453,0.6801889413726036,0.6539594331758822,-0.09074742984162268,0.2683523200889136,0.46029452625729367,0.6661294804112253,0.6739649902750764,-0.17860516810225063
F7_beta_power,0.30969713809391497,0.42411781050291747,0.5465962767435398,0.6532925812725757,-0.18138371769936093,0.22828563489858295,0.3281467074187274,0.3709363712142262,0.41650458460683526,-0.1398166157265907,0.3273687135315365,0.47629897193664905,0.4705195887746596,0.7093637121422618,-0.29152542372881357,0.2007224228952487,0.40866907474298414,0.4903584328980272,0.6634620727979994,-0.19872186718532925,0.3200889135871075,0.4162823006390664,0.3431508752431231,0.5629341483745485,-0.06412892470130592,0.13926090580716866,0.2510141706029453,0.36276743539872186,0.514809669352598,-0.1982217282578494,0.25251458738538485,0.358488469019172,0.470075020839122,0.5687135315365379,-0.14926368435676576,0.2261739372047791,0.29330369547096413,0.41922756321200333,0.5498193942761879,-0.22095026396221173,0.270352875798833,0.358210614059461,0.5033620450125035,0.5415393164767991,-0.237732703528758,0.3054181717143651,0.35632120033342596,0.4416226729647124,0.3601555987774382,0.053014726312864684,0.42017227007502084,0.5980550152820228,0.7076410113920534,1.0,-0.26557377049180325,0.26018338427340926,0.36510141706029453,0.4172825784940261,0.56926924145596,-0.13537093637121422,-0.03567657682689636,0.18771881078077243,0.43373159210891915,0.5221450402889691,-0.23195332036676855,0.13453737149208114,0.2378994165045846,0.335037510419561,0.4620172270075021,-0.12559044178938594,0.28413448180050016,0.3503751041956099,0.4946373992775771,0.41139205334815226,-0.05929424840233398,0.2207835509863851,0.3548207835509864,0.42528480133370383,0.6527368713531536,-0.3108085579327591,0.26746318421783827,0.4100583495415393,0.5178105029174771,0.7055848846901918,-0.3443734370658516,0.14292859127535426,0.252292303417616,0.3125312586829675,0.5503195332036677,-0.1882745207001945,0.22311753264795778,0.31758821894970823,0.47502083912197834,0.6110030564045569,-0.27624340094470684
F7_theta_beta_ratio,0.43550986385106977,0.4186162823006391,0.25484856904695746,-0.13114754098360656,0.5996665740483468,0.3286468463462073,0.33287024173381496,0.2180050013892748,-0.10647402056126702,0.5692136704640178,0.33398166157265907,0.22100583495415393,0.16732425673798276,-0.1377604890247291,0.48046679633231454,0.2990830786329536,0.26429563767713254,0.053181439288691304,-0.20133370380661295,0.4607946651847735,0.36160044456793555,0.33753820505696025,0.14342873020283411,0.005334815226451792,0.45395943317588217,0.30130591831064185,0.2920255626562934,-0.04101139205334815,-0.14531814392886913,0.5122534037232565,0.34348430119477635,0.30853014726312866,0.1700472353431509,0.010169491525423728,0.42233953876076685,0.27274242845234786,0.2625729369269241,0.04929146985273687,-0.049958321756043346,0.3648235621005835,0.38332870241733813,0.3826618505140317,0.2478466240622395,0.03073075854404001,0.39244234509585996,0.26323978883023064,0.19466518477354822,0.08780216726868574,0.038177271464295635,0.11203111975548763,0.5158099472075577,0.533981661572659,0.2126146151708808,-0.26557377049180325,1.0,0.3080300083356488,0.29519310919699915,0.18149485968324536,-0.1918866351764379,0.6302306196165601,0.19210891914420672,0.33931647679911087,0.16354542928591276,-0.11869963878855237,0.4251736593498194,0.3165323701028063,0.26640733537093636,0.0882467352042234,-0.18621839399833287,0.4101139205334815,0.3152542372881356,0.34448457904973606,0.18705195887746595,0.08846901917199222,0.35337593776048903,0.43206446235065293,0.3827729924979161,0.1774381772714643,-0.06207279799944429,0.4375659905529314,0.24729091414281745,0.23834398444012225,0.08835787718810781,-0.12853570436232287,0.5114754098360655,0.35726590719644347,0.3774381772714643,0.17493748263406503,-0.01072520144484579,0.4397888302306196,0.34565156988052237,0.3654348430119478,0.08663517643789942,-0.014448457904973604,0.44562378438455125
