feature,importance
C3_Fz_alpha_connectivity,0.00048340741241557206
Fp2_F4_alpha_connectivity,0.0004794848925195611
Fp1_F3_theta_connectivity,0.00047779114317779035
C3_F8_theta_connectivity,0.0004771881232682864
Fp2_O2_delta_connectivity,0.0004719421870914565
F7_Pz_theta_connectivity,0.00047188383157990214
F7_P7_delta_connectivity,0.00046574220037471275
Fp1_O2_delta_connectivity,0.0004610367157417571
Fp1_P3_alpha_connectivity,0.00045964651699635244
P3_O1_theta_connectivity,0.00045777781485118883
C4_Cz_alpha_connectivity,0.0004532214204815622
F4_P3_delta_connectivity,0.00044985707511269033
O2_P7_theta_connectivity,0.0004495427885451489
F3_C3_alpha_connectivity,0.00044584087070781675
O2_P8_theta_connectivity,0.00044112402623975965
F3_F7_alpha_connectivity,0.0004385691972052266
F8_T7_alpha_connectivity,0.0004360404072398373
Fp2_O1_beta_connectivity,0.00043535497377986365
T7_Cz_theta_connectivity,0.0004291365706493927
Fp2_O2_alpha_connectivity,0.00041740166991500956
Fp2_P8_beta_connectivity,0.00041568645539816565
P4_F8_beta_connectivity,0.000410908897801182
F3_P3_delta_connectivity,0.0004108192790592008
F3_Pz_theta_connectivity,0.0004081496141081991
C3_C4_beta_connectivity,0.0003926493468421636
C3_T8_beta_connectivity,0.0003868453699863349
Fp1_P4_beta_connectivity,0.0003866360464445846
O1_Fz_theta_connectivity,0.0003865207563032782
Fp1_Pz_delta_connectivity,0.0003835689768468595
F3_C3_theta_connectivity,0.00037980596431681145
P4_O1_delta_connectivity,0.00037960417250344303
F4_C3_alpha_connectivity,0.0003794639897100608
T7_Cz_delta_connectivity,0.0003786483477563561
Fp2_Cz_delta_connectivity,0.00037356741994609433
P7_P8_theta_connectivity,0.00037151540748783975
Fp2_C4_theta_connectivity,0.00036916690105892163
F3_P3_theta_connectivity,0.0003690757209851395
P4_T7_beta_connectivity,0.0003656970053643587
P3_Pz_theta_connectivity,0.0003652293490640043
P3_F7_delta_connectivity,0.00036520425326319383
O2_P7_delta_connectivity,0.00036304734423556656
Fp1_P3_beta_connectivity,0.0003566360727522789
T8_P8_beta_connectivity,0.00035325860184543434
C3_F8_alpha_connectivity,0.0003445144299336803
F3_P7_alpha_connectivity,0.00034248894125010775
F7_P8_beta_connectivity,0.0003394453890299469
F3_C4_delta_connectivity,0.0003389403695063806
O1_F7_theta_connectivity,0.000336932139284562
F3_O2_alpha_connectivity,0.00033567992770368126
F7_Cz_beta_connectivity,0.00033190521255149806
C3_F7_delta_connectivity,0.0003222726255230497
T8_P7_theta_connectivity,0.0003208274714505639
Fp2_P4_delta_connectivity,0.00031633167012413516
F8_P8_alpha_connectivity,0.000312173046908576
Fp2_Fz_theta_connectivity,0.0003119421613290174
F3_P7_theta_connectivity,0.00030504009616093443
Fp1_P8_theta_connectivity,0.00030351199170909653
F4_O1_delta_connectivity,0.00029601303788631315
F8_P7_delta_connectivity,0.0002951810161708974
Fz_Pz_alpha_connectivity,0.00029229023133318715
F4_Pz_beta_connectivity,0.0002912880914627326
P7_Cz_delta_connectivity,0.00028551843786882183
P7_Cz_alpha_connectivity,0.0002851401006018803
F8_P8_delta_connectivity,0.0002786006296389857
F8_Fz_delta_connectivity,0.0002726372638073055
F7_T8_delta_connectivity,0.0002717485160813316
C4_T8_theta_connectivity,0.00026281117614344895
P4_Fz_delta_connectivity,0.0002586249356348088
Fp1_O2_theta_connectivity,0.00024879577137682207
P7_Pz_alpha_connectivity,0.0002478212663530434
O2_Fz_theta_connectivity,0.0002445379971892711
F8_P8_theta_connectivity,0.00024308358382989987
T7_Cz_beta_connectivity,0.00023180792815309827
F3_F7_theta_connectivity,0.0002298881081308523
P4_T8_delta_connectivity,0.0002244396871791207
F3_P4_beta_connectivity,0.0002237336504161713
P8_Pz_beta_connectivity,0.0002124975572365017
P7_Cz_theta_connectivity,0.000212496493518865
F3_F7_delta_connectivity,0.0002032667876588022
F4_F7_theta_connectivity,0.0001972899403468451
F3_P3_alpha_connectivity,0.00019170949415666516
O1_P7_beta_connectivity,0.0001911165144452705
P4_P8_beta_connectivity,0.0001878986691970514
Fp2_P3_delta_connectivity,0.0001826126581263563
Fp1_C4_theta_connectivity,0.0001794861479012679
C3_P7_beta_connectivity,0.00017788358324019924
T7_T8_delta_connectivity,0.0001737275811924383
C3_Fz_delta_connectivity,0.0001711650324901394
Fp2_Fz_beta_connectivity,0.00016674561819043105
F4_P7_theta_connectivity,0.0001650472469711729
F8_T7_theta_connectivity,0.0001639239290516745
O1_Fz_delta_connectivity,0.00015814908617975228
C4_Cz_theta_connectivity,0.00015548687279213244
T8_Cz_theta_connectivity,0.00015427459544112895
F3_P7_delta_connectivity,0.00015108204238503757
C3_P7_theta_connectivity,0.00015075833754851816
T8_Cz_delta_connectivity,0.0001471806520247117
F7_T7_beta_connectivity,0.000140953493866805
F7_Pz_beta_connectivity,0.0001336923219756754
Fp1_P7_theta_connectivity,0.00013123718386876278
F4_P7_delta_connectivity,0.00013055539926836658
F8_Pz_alpha_connectivity,0.00012385467654456986
F3_O1_alpha_connectivity,0.00012131366419537296
C4_Fz_delta_connectivity,0.00011768928936668336
F8_Pz_theta_connectivity,0.00010835643218050441
Fz_Pz_beta_connectivity,0.0001045372050816697
Fp1_C4_delta_connectivity,8.281846930544003e-05
C4_O1_delta_connectivity,8.218453520522634e-05
T7_P8_theta_connectivity,8.11748998664887e-05
T7_P7_theta_connectivity,6.537530266343834e-05
C4_Fz_theta_connectivity,6.525125607343579e-05
Fp1_Cz_alpha_connectivity,6.493343300465693e-05
P3_T8_beta_connectivity,6.416445707404165e-05
F4_O2_alpha_connectivity,5.4048019440213384e-05
C3_O1_delta_connectivity,4.401881280213814e-05
T7_Fz_alpha_connectivity,4.3706559019030635e-05
O1_T8_theta_connectivity,4.145608086494779e-05
C4_F7_theta_connectivity,2.796116504854367e-05
F8_Cz_theta_connectivity,0.0
F8_T7_beta_connectivity,0.0
