mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.185652351379394,0.38485879895474734,0.10172734260559083,0.03526200908875321,5,log2,1,800,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 800}",0.8,0.48888888888888893,0.6833333333333333,0.8333333333333333,0.6277777777777778,0.6866666666666666,0.12405693635097602,49,1.0,0.986842105263158,0.986842105263158,0.9871794871794872,1.0,0.9921727395411606,0.006392118668172732
1.4505207061767578,0.030613693655014887,0.051064062118530276,0.0020346347937690514,7,sqrt,6,500,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'n_estimators': 500}",0.8500000000000001,0.5388888888888889,0.6333333333333333,0.7833333333333333,0.6277777777777778,0.6866666666666666,0.11328975196916345,49,0.9736842105263158,0.9477058029689609,0.9740215924426451,0.9483805668016194,0.9743589743589743,0.9636302294197032,0.012730345614232997
1.8770358085632324,0.705019798148709,0.05465397834777832,0.01990096997415593,3,,6,300,"{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 6, 'n_estimators': 300}",0.8,0.5888888888888889,0.7388888888888889,0.7833333333333333,0.5222222222222221,0.6866666666666666,0.11092206139314087,49,0.9078947368421053,0.895748987854251,0.9213900134952766,0.8572874493927125,0.9352226720647774,0.9035087719298247,0.026613424642021686
1.581419038772583,0.1351001261007796,0.05565285682678223,0.0031164540726612527,,sqrt,6,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'n_estimators': 500}",0.8500000000000001,0.5388888888888889,0.6333333333333333,0.7833333333333333,0.6277777777777778,0.6866666666666666,0.11328975196916345,49,0.9736842105263158,0.9477058029689609,0.9740215924426451,0.9483805668016194,0.9743589743589743,0.9636302294197032,0.012730345614232997
4.323808288574218,0.6486567985749292,0.13507118225097656,0.012505062294731204,7,log2,6,1200,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 6, 'n_estimators': 1200}",0.8,0.5388888888888889,0.6833333333333333,0.8333333333333333,0.5777777777777777,0.6866666666666665,0.11667195755198567,59,0.9736842105263158,0.9477058029689609,0.9608636977058029,0.9483805668016194,0.9615384615384616,0.9584345479082321,0.009636137842438794
4.462700510025025,0.38174351613247065,0.14302382469177247,0.019380601733769962,10,log2,6,1200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 6, 'n_estimators': 1200}",0.8,0.5388888888888889,0.6833333333333333,0.8333333333333333,0.5777777777777777,0.6866666666666665,0.11667195755198567,59,0.9736842105263158,0.9477058029689609,0.9608636977058029,0.9483805668016194,0.9615384615384616,0.9584345479082321,0.009636137842438794
3.668476963043213,0.21890675543176202,0.13771066665649415,0.01936013662661961,,log2,6,1200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 6, 'n_estimators': 1200}",0.8,0.5388888888888889,0.6833333333333333,0.8333333333333333,0.5777777777777777,0.6866666666666665,0.11667195755198567,59,0.9736842105263158,0.9477058029689609,0.9608636977058029,0.9483805668016194,0.9615384615384616,0.9584345479082321,0.009636137842438794
5.858279848098755,0.885076127708766,0.26235151290893555,0.1298619632922683,5,log2,6,1200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 6, 'n_estimators': 1200}",0.8,0.5388888888888889,0.6833333333333333,0.8333333333333333,0.5777777777777777,0.6866666666666665,0.11667195755198567,59,0.9736842105263158,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9615384615384616,0.9558704453441296,0.013197456011376073
0.857307767868042,0.019098270881497858,0.03191709518432617,0.0014073749002603876,3,log2,2,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'n_estimators': 300}",0.75,0.5444444444444444,0.7388888888888889,0.7777777777777778,0.6166666666666667,0.6855555555555555,0.08962197702255906,63,0.9210526315789473,0.9473684210526316,0.9210526315789473,0.9227395411605939,0.9230769230769231,0.9270580296896087,0.010189604146295656
0.8407505512237549,0.008392010285084454,0.03171539306640625,0.0011632355345462062,3,log2,4,300,"{'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 4, 'n_estimators': 300}",0.75,0.5444444444444444,0.6833333333333333,0.8333333333333333,0.6166666666666667,0.6855555555555555,0.10065219420127343,63,0.8947368421052632,0.9342105263157895,0.9082321187584346,0.9227395411605939,0.9358974358974359,0.9191632928475034,0.01571866656870241
